Iter,θ_p,θ_r,Start,Overhead %,CO₂ Save %,Score,Pauses,Budget,Stop
5,20,20,07-01,+78.6%,+9.87%,0.5493,662,✓ Yes,completed
5,20,19,07-01,+78.6%,+9.87%,0.5493,662,✓ Yes,completed
4,21,20,07-01,+78.6%,+9.87%,0.5493,662,✓ Yes,completed
4,21,20,07-01,+78.6%,+9.87%,0.5493,662,✓ Yes,completed
4,21,19,07-01,+78.6%,+9.87%,0.5493,662,✓ Yes,completed
3,21,20,07-01,+78.6%,+9.87%,0.5493,662,✓ Yes,completed
2,21,19,07-01,+78.6%,+9.87%,0.5493,662,✓ Yes,completed
0,20,20,07-01,+78.6%,+9.87%,0.5493,662,✓ Yes,completed
3,22,18,07-01,+84.8%,+9.73%,0.5486,523,✓ Yes,completed
3,22,20,07-01,+68.9%,+9.42%,0.5471,538,✓ Yes,completed
3,22,19,07-01,+68.9%,+9.42%,0.5471,538,✓ Yes,completed
9,20,20,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
7,20,20,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
6,20,20,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
5,19,19,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
4,20,20,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
4,20,19,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
3,20,20,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
3,20,19,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
2,19,19,07-01,+96.5%,+9.34%,0.5467,1.058,✓ Yes,completed
5,20,20,07-01,+66.5%,+9.21%,0.5460,877,✓ Yes,completed
4,21,21,07-01,+66.5%,+9.21%,0.5460,877,✓ Yes,completed
4,21,20,07-01,+66.5%,+9.21%,0.5460,877,✓ Yes,completed
3,21,21,07-01,+66.5%,+9.21%,0.5460,877,✓ Yes,completed
3,21,20,07-01,+66.5%,+9.21%,0.5460,877,✓ Yes,completed
2,21,21,07-01,+66.5%,+9.21%,0.5460,877,✓ Yes,completed
1,20,20,07-01,+66.5%,+9.21%,0.5460,877,✓ Yes,completed
3,23,19,07-01,+77.7%,+9.20%,0.5460,441,✓ Yes,completed
3,23,18,07-01,+77.7%,+9.20%,0.5460,441,✓ Yes,completed
4,21,19,07-01,+100.5%,+8.90%,0.5445,601,✓ Yes,completed
4,21,19,07-01,+100.5%,+8.90%,0.5445,601,✓ Yes,completed
3,21,19,07-01,+100.5%,+8.90%,0.5445,601,✓ Yes,completed
3,21,18,07-01,+100.5%,+8.90%,0.5445,601,✓ Yes,completed
2,24,18,07-01,+85.9%,+8.65%,0.5433,346,✓ Yes,completed
3,23,23,07-01,+35.0%,+8.55%,0.5428,600,✓ Yes,completed
3,23,22,07-01,+35.0%,+8.55%,0.5428,600,✓ Yes,completed
2,22,22,07-01,+35.0%,+8.55%,0.5428,600,✓ Yes,completed
1,23,19,07-01,+68.1%,+8.53%,0.5426,356,✓ Yes,completed
3,23,20,07-01,+62.8%,+8.45%,0.5423,453,✓ Yes,completed
2,22,19,07-01,+62.8%,+8.45%,0.5423,453,✓ Yes,completed
2,24,24,07-01,+26.8%,+8.36%,0.5418,481,✓ Yes,completed
1,23,23,07-01,+26.8%,+8.36%,0.5418,481,✓ Yes,completed
3,23,22,07-01,+42.0%,+8.36%,0.5418,485,✓ Yes,completed
2,24,22,07-01,+30.8%,+8.30%,0.5415,406,✓ Yes,completed
3,22,21,07-01,+58.5%,+8.30%,0.5415,602,✓ Yes,completed
3,22,22,07-01,+49.1%,+8.24%,0.5412,761,✓ Yes,completed
3,22,21,07-01,+49.1%,+8.24%,0.5412,761,✓ Yes,completed
2,24,21,07-01,+41.3%,+8.14%,0.5407,377,✓ Yes,completed
3,23,21,07-01,+50.8%,+8.02%,0.5401,467,✓ Yes,completed
3,23,20,07-01,+50.8%,+8.02%,0.5401,467,✓ Yes,completed
2,22,21,07-01,+50.8%,+8.02%,0.5401,467,✓ Yes,completed
2,25,22,07-01,+23.8%,+7.98%,0.5399,313,✓ Yes,completed
2,25,24,07-01,+21.3%,+7.87%,0.5393,330,✓ Yes,completed
2,25,21,07-01,+32.5%,+7.80%,0.5390,301,✓ Yes,completed
2,27,22,07-01,+20.9%,+7.77%,0.5388,277,✓ Yes,completed
1,27,22,07-01,+20.9%,+7.77%,0.5388,277,✓ Yes,completed
2,25,18,07-01,+76.2%,+7.73%,0.5387,299,✓ Yes,completed
3,23,18,07-01,+104.1%,+7.72%,0.5386,391,✓ Yes,completed
2,22,18,07-01,+104.1%,+7.72%,0.5386,391,✓ Yes,completed
2,27,21,07-01,+28.3%,+7.72%,0.5386,269,✓ Yes,completed
2,27,24,07-01,+18.8%,+7.68%,0.5384,296,✓ Yes,completed
2,24,19,07-01,+55.5%,+7.57%,0.5379,380,✓ Yes,completed
