region,family,param,param_value,seed,sigma,theta_p,theta_r,start,savings,overhead,score,num_pauses,completed,within_budget,savings_perfect,degradation_frac
IT,additive,level,2.00000,4,8.84121,246.000,231.000,01-14,32.0437,193.811,0.660219,394.000,true,true,32.6655,0.0190354
IT,additive,level,2.00000,5,8.84121,246.000,231.000,01-14,32.0683,192.561,0.660342,395.000,true,true,32.6655,0.0182826
IT,additive,level,4.00000,1,17.6824,246.000,231.000,01-14,30.4894,191.837,0.652447,1009.00,true,true,32.6655,0.0666187
IT,additive,level,4.00000,2,17.6824,246.000,231.000,01-14,30.6861,192.593,0.653431,982.000,true,true,32.6655,0.0605961
IT,additive,level,4.00000,3,17.6824,246.000,231.000,01-14,30.5974,192.472,0.652987,1011.00,true,true,32.6655,0.0633115
IT,additive,level,4.00000,4,17.6824,246.000,231.000,01-14,30.5619,192.344,0.652809,1009.00,true,true,32.6655,0.0643996
IT,additive,level,4.00000,5,17.6824,246.000,231.000,01-14,30.4384,192.068,0.652192,1039.00,true,true,32.6655,0.0681797
IT,multiplicative,level,0.00000,1,0.00000,246.000,231.000,01-14,32.6655,194.675,0.663328,173.000,true,true,32.6655,0.00000
IT,multiplicative,level,0.00000,2,0.00000,246.000,231.000,01-14,32.6655,194.675,0.663328,173.000,true,true,32.6655,0.00000
IT,multiplicative,level,0.00000,3,0.00000,246.000,231.000,01-14,32.6655,194.675,0.663328,173.000,true,true,32.6655,0.00000
IT,multiplicative,level,0.00000,4,0.00000,246.000,231.000,01-14,32.6655,194.675,0.663328,173.000,true,true,32.6655,0.00000
IT,multiplicative,level,0.00000,5,0.00000,246.000,231.000,01-14,32.6655,194.675,0.663328,173.000,true,true,32.6655,0.00000
IT,multiplicative,level,0.250000,1,0.00339388,246.000,231.000,01-14,32.6097,194.381,0.663049,185.000,true,true,32.6655,0.00170829
IT,multiplicative,level,0.250000,2,0.00339388,246.000,231.000,01-14,32.5971,194.336,0.662986,185.000,true,true,32.6655,0.00209336
IT,multiplicative,level,0.250000,3,0.00339388,246.000,231.000,01-14,32.6158,194.394,0.663079,183.000,true,true,32.6655,0.00152111
IT,multiplicative,level,0.250000,4,0.00339388,246.000,231.000,01-14,32.6105,194.368,0.663052,182.000,true,true,32.6655,0.00168588
IT,multiplicative,level,0.250000,5,0.00339388,246.000,231.000,01-14,32.5619,194.189,0.662810,182.000,true,true,32.6655,0.00317134
IT,multiplicative,level,0.500000,1,0.00678775,246.000,231.000,01-14,32.5819,195.861,0.662909,189.000,true,true,32.6655,0.00256067
IT,multiplicative,level,0.500000,2,0.00678775,246.000,231.000,01-14,32.6364,194.496,0.663182,191.000,true,true,32.6655,0.000891069
IT,multiplicative,level,0.500000,3,0.00678775,246.000,231.000,01-14,32.5560,194.201,0.662780,189.000,true,true,32.6655,0.00335194
IT,multiplicative,level,0.500000,4,0.00678775,246.000,231.000,01-14,32.6333,194.451,0.663166,186.000,true,true,32.6655,0.000987808
IT,multiplicative,level,0.500000,5,0.00678775,246.000,231.000,01-14,32.6384,194.490,0.663192,187.000,true,true,32.6655,0.000829516
IT,multiplicative,level,1.00000,1,0.0135755,246.000,231.000,01-14,32.6318,194.522,0.663159,199.000,true,true,32.6655,0.00103151
IT,multiplicative,level,1.00000,2,0.0135755,246.000,231.000,01-14,32.5703,195.803,0.662852,200.000,true,true,32.6655,0.00291381
IT,multiplicative,level,1.00000,3,0.0135755,246.000,231.000,01-14,32.6201,194.464,0.663101,200.000,true,true,32.6655,0.00138967
IT,multiplicative,level,1.00000,4,0.0135755,246.000,231.000,01-14,32.5357,194.182,0.662679,200.000,true,true,32.6655,0.00397308
IT,multiplicative,level,1.00000,5,0.0135755,246.000,231.000,01-14,32.6245,194.470,0.663123,198.000,true,true,32.6655,0.00125552
IT,multiplicative,level,2.00000,1,0.0271510,246.000,231.000,01-14,32.3140,192.536,0.661570,278.000,true,true,32.6655,0.0107607
IT,multiplicative,level,2.00000,2,0.0271510,246.000,231.000,01-14,32.4169,194.265,0.662084,272.000,true,true,32.6655,0.00761182
IT,multiplicative,level,2.00000,3,0.0271510,246.000,231.000,01-14,32.4029,194.297,0.662015,286.000,true,true,32.6655,0.00803931
IT,multiplicative,level,2.00000,4,0.0271510,246.000,231.000,01-14,32.2969,193.920,0.661485,286.000,true,true,32.6655,0.0112843
IT,multiplicative,level,2.00000,5,0.0271510,246.000,231.000,01-14,32.3242,193.920,0.661621,275.000,true,true,32.6655,0.0104499
IT,multiplicative,level,4.00000,1,0.0543020,246.000,231.000,01-14,31.2919,192.030,0.656460,677.000,true,true,32.6655,0.0420498
IT,multiplicative,level,4.00000,2,0.0543020,246.000,231.000,01-14,31.4595,193.516,0.657297,656.000,true,true,32.6655,0.0369205
IT,multiplicative,level,4.00000,3,0.0543020,246.000,231.000,01-14,31.4000,192.555,0.657000,682.000,true,true,32.6655,0.0387418
IT,multiplicative,level,4.00000,4,0.0543020,246.000,231.000,01-14,31.4622,192.433,0.657311,642.000,true,true,32.6655,0.0368383
IT,multiplicative,level,4.00000,5,0.0543020,246.000,231.000,01-14,31.3131,192.126,0.656565,675.000,true,true,32.6655,0.0414035
IT,delay,steps,1.00000,1,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,delay,steps,1.00000,2,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,delay,steps,1.00000,3,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,delay,steps,1.00000,4,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,delay,steps,1.00000,5,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,delay,steps,3.00000,1,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,delay,steps,3.00000,2,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,delay,steps,3.00000,3,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,delay,steps,3.00000,4,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,delay,steps,3.00000,5,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,delay,steps,6.00000,1,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,delay,steps,6.00000,2,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,delay,steps,6.00000,3,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,delay,steps,6.00000,4,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,delay,steps,6.00000,5,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,delay,steps,12.0000,1,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,delay,steps,12.0000,2,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,delay,steps,12.0000,3,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,delay,steps,12.0000,4,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,delay,steps,12.0000,5,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,delay,steps,24.0000,1,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,delay,steps,24.0000,2,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,delay,steps,24.0000,3,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,delay,steps,24.0000,4,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,delay,steps,24.0000,5,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,delay,steps,72.0000,1,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,delay,steps,72.0000,2,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,delay,steps,72.0000,3,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,delay,steps,72.0000,4,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,delay,steps,72.0000,5,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,arma,horizon,1.00000,1,NA,246.000,231.000,01-14,32.5120,196.104,0.662560,174.000,true,true,32.6655,0.00470127
IT,arma,horizon,1.00000,2,NA,246.000,231.000,01-14,32.5120,196.104,0.662560,174.000,true,true,32.6655,0.00470127
IT,arma,horizon,1.00000,3,NA,246.000,231.000,01-14,32.5120,196.104,0.662560,174.000,true,true,32.6655,0.00470127
IT,arma,horizon,1.00000,4,NA,246.000,231.000,01-14,32.5120,196.104,0.662560,174.000,true,true,32.6655,0.00470127
IT,arma,horizon,1.00000,5,NA,246.000,231.000,01-14,32.5120,196.104,0.662560,174.000,true,true,32.6655,0.00470127
IT,arma,horizon,3.00000,1,NA,246.000,231.000,01-14,32.3070,196.117,0.661535,174.000,true,true,32.6655,0.0109761
IT,arma,horizon,3.00000,2,NA,246.000,231.000,01-14,32.3070,196.117,0.661535,174.000,true,true,32.6655,0.0109761
IT,arma,horizon,3.00000,3,NA,246.000,231.000,01-14,32.3070,196.117,0.661535,174.000,true,true,32.6655,0.0109761
IT,arma,horizon,3.00000,4,NA,246.000,231.000,01-14,32.3070,196.117,0.661535,174.000,true,true,32.6655,0.0109761
IT,arma,horizon,3.00000,5,NA,246.000,231.000,01-14,32.3070,196.117,0.661535,174.000,true,true,32.6655,0.0109761
IT,arma,horizon,6.00000,1,NA,246.000,231.000,01-14,32.0516,196.136,0.660258,174.000,true,true,32.6655,0.0187929
IT,arma,horizon,6.00000,2,NA,246.000,231.000,01-14,32.0516,196.136,0.660258,174.000,true,true,32.6655,0.0187929
IT,arma,horizon,6.00000,3,NA,246.000,231.000,01-14,32.0516,196.136,0.660258,174.000,true,true,32.6655,0.0187929
IT,arma,horizon,6.00000,4,NA,246.000,231.000,01-14,32.0516,196.136,0.660258,174.000,true,true,32.6655,0.0187929
IT,arma,horizon,6.00000,5,NA,246.000,231.000,01-14,32.0516,196.136,0.660258,174.000,true,true,32.6655,0.0187929
IT,arma,horizon,12.0000,1,NA,246.000,231.000,01-14,31.3088,196.175,0.656544,174.000,true,true,32.6655,0.0415330
IT,arma,horizon,12.0000,2,NA,246.000,231.000,01-14,31.3088,196.175,0.656544,174.000,true,true,32.6655,0.0415330
IT,arma,horizon,12.0000,3,NA,246.000,231.000,01-14,31.3088,196.175,0.656544,174.000,true,true,32.6655,0.0415330
IT,arma,horizon,12.0000,4,NA,246.000,231.000,01-14,31.3088,196.175,0.656544,174.000,true,true,32.6655,0.0415330
IT,arma,horizon,12.0000,5,NA,246.000,231.000,01-14,31.3088,196.175,0.656544,174.000,true,true,32.6655,0.0415330
IT,arma,horizon,24.0000,1,NA,246.000,231.000,01-14,28.9646,196.251,0.644823,174.000,true,true,32.6655,0.113299
IT,arma,horizon,24.0000,2,NA,246.000,231.000,01-14,28.9646,196.251,0.644823,174.000,true,true,32.6655,0.113299
IT,arma,horizon,24.0000,3,NA,246.000,231.000,01-14,28.9646,196.251,0.644823,174.000,true,true,32.6655,0.113299
IT,arma,horizon,24.0000,4,NA,246.000,231.000,01-14,28.9646,196.251,0.644823,174.000,true,true,32.6655,0.113299
IT,arma,horizon,24.0000,5,NA,246.000,231.000,01-14,28.9646,196.251,0.644823,174.000,true,true,32.6655,0.113299
IT,arma,horizon,72.0000,1,NA,246.000,231.000,01-14,18.7787,196.559,0.593893,174.000,true,true,32.6655,0.425122
IT,arma,horizon,72.0000,2,NA,246.000,231.000,01-14,18.7787,196.559,0.593893,174.000,true,true,32.6655,0.425122
IT,arma,horizon,72.0000,3,NA,246.000,231.000,01-14,18.7787,196.559,0.593893,174.000,true,true,32.6655,0.425122
IT,arma,horizon,72.0000,4,NA,246.000,231.000,01-14,18.7787,196.559,0.593893,174.000,true,true,32.6655,0.425122
IT,arma,horizon,72.0000,5,NA,246.000,231.000,01-14,18.7787,196.559,0.593893,174.000,true,true,32.6655,0.425122
IT,persistence,horizon,1.00000,1,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,persistence,horizon,1.00000,2,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,persistence,horizon,1.00000,3,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,persistence,horizon,1.00000,4,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,persistence,horizon,1.00000,5,NA,246.000,231.000,01-14,32.5610,194.682,0.662805,173.000,true,true,32.6655,0.00319920
IT,persistence,horizon,3.00000,1,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,persistence,horizon,3.00000,2,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,persistence,horizon,3.00000,3,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,persistence,horizon,3.00000,4,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,persistence,horizon,3.00000,5,NA,246.000,231.000,01-14,32.3513,194.695,0.661757,173.000,true,true,32.6655,0.00961789
IT,persistence,horizon,6.00000,1,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,persistence,horizon,6.00000,2,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,persistence,horizon,6.00000,3,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,persistence,horizon,6.00000,4,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,persistence,horizon,6.00000,5,NA,246.000,231.000,01-14,32.0911,194.714,0.660455,173.000,true,true,32.6655,0.0175857
IT,persistence,horizon,12.0000,1,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,persistence,horizon,12.0000,2,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,persistence,horizon,12.0000,3,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,persistence,horizon,12.0000,4,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,persistence,horizon,12.0000,5,NA,246.000,231.000,01-14,31.3437,194.752,0.656719,173.000,true,true,32.6655,0.0404641
IT,persistence,horizon,24.0000,1,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,persistence,horizon,24.0000,2,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,persistence,horizon,24.0000,3,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,persistence,horizon,24.0000,4,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,persistence,horizon,24.0000,5,NA,246.000,231.000,01-14,28.9949,194.829,0.644975,173.000,true,true,32.6655,0.112369
IT,persistence,horizon,72.0000,1,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,persistence,horizon,72.0000,2,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,persistence,horizon,72.0000,3,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,persistence,horizon,72.0000,4,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
IT,persistence,horizon,72.0000,5,NA,246.000,231.000,01-14,18.8823,195.137,0.594412,173.000,true,true,32.6655,0.421950
