region,h,c,seed,theta_p_naive,theta_r_naive,savings_naive,overhead_naive,score_naive,num_pauses_naive,completed_naive,within_budget_naive,savings_perfect,overhead_perfect,score_perfect,num_pauses_perfect,completed_perfect,within_budget_perfect,theta_p_adaptive,theta_r_adaptive,margin_adaptive,savings_adaptive,overhead_adaptive,score_adaptive,num_pauses_adaptive,completed_adaptive,within_budget_adaptive,oracle_source,theta_p_oracle,theta_r_oracle,margin_oracle,savings_oracle,overhead_oracle,score_oracle,num_pauses_oracle,completed_oracle,within_budget_oracle,ref_savings_delay,ref_theta_p_delay,ref_theta_r_delay,theta_p_dtpr,theta_r_dtpr,margin_dtpr,beta_dtpr,savings_dtpr,overhead_dtpr,score_dtpr,num_pauses_dtpr,completed_dtpr,within_budget_dtpr,s0_naive_ff,s0_adaptive_ff,recovery_raw,recovery,oracle_gap,recovery_dtpr,recovery_vs_oracle
IT,1,2,1,246.000,231.000,32.5120,196.104,0.662560,174.000,true,true,32.6655,194.675,0.663328,173.000,true,true,251.121,226.029,25.0912,32.2632,199.640,0.661316,148.000,true,true,reopt_delay,246.700,230.450,16.2500,32.5610,194.682,0.662805,NA,NA,NA,32.5610,246.700,230.450,248.772,228.378,20.3939,10.1969,33.4203,200.002,0.667101,109.000,false,false,32.6655,32.6655,-1.61958,0.00000,0.297784,0.00000,0.00000
IT,3,2,1,246.000,231.000,32.3070,196.117,0.661535,174.000,true,true,32.6655,194.675,0.663328,173.000,true,true,254.347,222.803,31.5432,32.8301,200.002,0.664150,131.000,false,false,arma_optimize,246.340,231.080,15.2600,32.3513,194.695,0.661757,173.000,true,true,NA,NA,NA,248.772,228.378,20.3939,10.1969,33.9612,200.002,0.669806,108.000,false,false,32.6655,32.6655,1.45892,0.00000,-0.478715,0.00000,0.00000
IT,6,2,1,246.000,231.000,32.0516,196.136,0.660258,174.000,true,true,32.6655,194.675,0.663328,173.000,true,true,257.493,219.657,37.8352,33.1891,200.002,0.665946,123.000,false,false,reopt_delay,240.670,236.840,3.83000,32.1279,194.426,0.660640,NA,NA,NA,32.1279,240.670,236.840,248.772,228.378,20.3939,10.1969,34.1509,200.002,0.670755,107.000,false,false,32.6655,32.6655,1.85290,0.00000,-1.06117,0.00000,0.00000
IT,12,2,1,246.000,231.000,31.3088,196.175,0.656544,174.000,true,true,32.6655,194.675,0.663328,173.000,true,true,261.903,215.247,46.6560,33.8676,200.002,0.669338,112.000,false,false,arma_optimize,239.700,236.460,3.24000,31.4374,196.021,0.657187,225.000,true,true,NA,NA,NA,248.772,228.378,20.3939,10.1969,32.1665,200.002,0.660832,110.000,false,false,32.6655,32.6655,1.88601,0.00000,-2.43015,0.00000,0.00000
IT,24,2,1,246.000,231.000,28.9646,196.251,0.644823,174.000,true,true,32.6655,194.675,0.663328,173.000,true,true,268.032,209.118,58.9142,32.1361,200.002,0.660681,97.0000,false,false,arma_optimize,244.460,242.030,2.43000,29.3228,181.683,0.646614,229.000,true,true,NA,NA,NA,248.772,228.378,20.3939,10.1969,30.2833,200.002,0.651416,109.000,false,false,32.6655,32.6655,0.856954,0.00000,-2.81330,0.00000,0.00000
IT,72,2,1,246.000,231.000,18.7787,196.559,0.593893,174.000,true,true,32.6655,194.675,0.663328,173.000,true,true,282.521,194.629,87.8911,22.4676,200.002,0.612338,81.0000,false,false,arma_optimize,349.810,128.130,221.680,25.4977,171.574,0.627488,5.00000,true,true,NA,NA,NA,248.772,228.378,20.3939,10.1969,20.2694,200.002,0.601347,109.000,false,false,32.6655,32.6655,0.265638,0.00000,3.03012,0.00000,0.00000
