region,family,param,param_value,seed,sigma,theta_p,theta_r,start,savings,overhead,score,num_pauses,completed,within_budget,savings_perfect,degradation_frac
SE,multiplicative,level,0.500000,1,0.0165001,19.0000,18.0000,04-22,16.0707,119.682,0.580354,122.000,true,true,15.8580,-0.0134176
SE,multiplicative,level,0.500000,2,0.0165001,19.0000,18.0000,04-22,16.0308,119.509,0.580154,129.000,true,true,15.8580,-0.0109003
SE,multiplicative,level,0.500000,3,0.0165001,19.0000,18.0000,04-22,16.0551,119.560,0.580275,124.000,true,true,15.8580,-0.0124300
SE,multiplicative,level,0.500000,4,0.0165001,19.0000,18.0000,04-22,16.0821,119.772,0.580411,123.000,true,true,15.8580,-0.0141365
SE,multiplicative,level,0.500000,5,0.0165001,19.0000,18.0000,04-22,16.0770,119.695,0.580385,123.000,true,true,15.8580,-0.0138107
SE,multiplicative,level,1.00000,1,0.0330003,19.0000,18.0000,04-22,15.3290,120.336,0.576645,421.000,true,true,15.8580,0.0333585
SE,multiplicative,level,1.00000,2,0.0330003,19.0000,18.0000,04-22,15.2916,120.220,0.576458,435.000,true,true,15.8580,0.0357149
SE,multiplicative,level,1.00000,3,0.0330003,19.0000,18.0000,04-22,15.2993,120.227,0.576496,435.000,true,true,15.8580,0.0352290
SE,multiplicative,level,1.00000,4,0.0330003,19.0000,18.0000,04-22,15.2372,120.406,0.576186,457.000,true,true,15.8580,0.0391456
SE,multiplicative,level,1.00000,5,0.0330003,19.0000,18.0000,04-22,15.3079,120.476,0.576539,428.000,true,true,15.8580,0.0346865
SE,multiplicative,level,2.00000,1,0.0660006,19.0000,18.0000,04-22,12.0901,122.732,0.560450,1649.00,true,true,15.8580,0.237600
SE,multiplicative,level,2.00000,2,0.0660006,19.0000,18.0000,04-22,12.2629,123.763,0.561314,1609.00,true,true,15.8580,0.226705
SE,multiplicative,level,2.00000,3,0.0660006,19.0000,18.0000,04-22,12.1542,122.905,0.560771,1626.00,true,true,15.8580,0.233559
SE,multiplicative,level,2.00000,4,0.0660006,19.0000,18.0000,04-22,12.2911,123.443,0.561456,1596.00,true,true,15.8580,0.224922
SE,multiplicative,level,2.00000,5,0.0660006,19.0000,18.0000,04-22,12.3354,122.776,0.561677,1562.00,true,true,15.8580,0.222129
SE,multiplicative,level,4.00000,1,0.132001,19.0000,18.0000,04-22,6.04059,126.178,0.530203,3740.00,true,true,15.8580,0.619081
SE,multiplicative,level,4.00000,2,0.132001,19.0000,18.0000,04-22,6.09547,128.670,0.530477,3758.00,true,true,15.8580,0.615620
SE,multiplicative,level,4.00000,3,0.132001,19.0000,18.0000,04-22,6.08957,127.229,0.530448,3765.00,true,true,15.8580,0.615992
SE,multiplicative,level,4.00000,4,0.132001,19.0000,18.0000,04-22,6.25936,127.581,0.531297,3703.00,true,true,15.8580,0.605286
SE,multiplicative,level,4.00000,5,0.132001,19.0000,18.0000,04-22,6.11067,127.190,0.530553,3738.00,true,true,15.8580,0.614662
SE,delay,steps,1.00000,1,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,delay,steps,1.00000,2,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,delay,steps,1.00000,3,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,delay,steps,1.00000,4,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,delay,steps,1.00000,5,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,delay,steps,3.00000,1,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,delay,steps,3.00000,2,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,delay,steps,3.00000,3,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,delay,steps,3.00000,4,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,delay,steps,3.00000,5,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,delay,steps,6.00000,1,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,delay,steps,6.00000,2,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,delay,steps,6.00000,3,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,delay,steps,6.00000,4,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,delay,steps,6.00000,5,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,delay,steps,12.0000,1,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,delay,steps,12.0000,2,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,delay,steps,12.0000,3,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,delay,steps,12.0000,4,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,delay,steps,12.0000,5,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,delay,steps,24.0000,1,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,delay,steps,24.0000,2,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,delay,steps,24.0000,3,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,delay,steps,24.0000,4,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,delay,steps,24.0000,5,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,delay,steps,72.0000,1,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,delay,steps,72.0000,2,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,delay,steps,72.0000,3,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,delay,steps,72.0000,4,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,delay,steps,72.0000,5,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,arma,horizon,1.00000,1,NA,19.0000,18.0000,04-22,16.1156,134.955,0.580578,98.0000,true,true,15.8580,-0.0162461
SE,arma,horizon,1.00000,2,NA,19.0000,18.0000,04-22,16.1156,134.955,0.580578,98.0000,true,true,15.8580,-0.0162461
SE,arma,horizon,1.00000,3,NA,19.0000,18.0000,04-22,16.1156,134.955,0.580578,98.0000,true,true,15.8580,-0.0162461
SE,arma,horizon,1.00000,4,NA,19.0000,18.0000,04-22,16.1156,134.955,0.580578,98.0000,true,true,15.8580,-0.0162461
SE,arma,horizon,1.00000,5,NA,19.0000,18.0000,04-22,16.1156,134.955,0.580578,98.0000,true,true,15.8580,-0.0162461
SE,arma,horizon,3.00000,1,NA,19.0000,18.0000,04-22,15.9881,134.968,0.579941,98.0000,true,true,15.8580,-0.00820790
SE,arma,horizon,3.00000,2,NA,19.0000,18.0000,04-22,15.9881,134.968,0.579941,98.0000,true,true,15.8580,-0.00820790
SE,arma,horizon,3.00000,3,NA,19.0000,18.0000,04-22,15.9881,134.968,0.579941,98.0000,true,true,15.8580,-0.00820790
SE,arma,horizon,3.00000,4,NA,19.0000,18.0000,04-22,15.9881,134.968,0.579941,98.0000,true,true,15.8580,-0.00820790
SE,arma,horizon,3.00000,5,NA,19.0000,18.0000,04-22,15.9881,134.968,0.579941,98.0000,true,true,15.8580,-0.00820790
SE,arma,horizon,6.00000,1,NA,19.0000,18.0000,04-22,15.7988,134.987,0.578994,98.0000,true,true,15.8580,0.00373308
SE,arma,horizon,6.00000,2,NA,19.0000,18.0000,04-22,15.7988,134.987,0.578994,98.0000,true,true,15.8580,0.00373308
SE,arma,horizon,6.00000,3,NA,19.0000,18.0000,04-22,15.7988,134.987,0.578994,98.0000,true,true,15.8580,0.00373308
SE,arma,horizon,6.00000,4,NA,19.0000,18.0000,04-22,15.7988,134.987,0.578994,98.0000,true,true,15.8580,0.00373308
SE,arma,horizon,6.00000,5,NA,19.0000,18.0000,04-22,15.7988,134.987,0.578994,98.0000,true,true,15.8580,0.00373308
SE,arma,horizon,12.0000,1,NA,19.0000,18.0000,04-22,15.4135,135.025,0.577067,98.0000,true,true,15.8580,0.0280275
SE,arma,horizon,12.0000,2,NA,19.0000,18.0000,04-22,15.4135,135.025,0.577067,98.0000,true,true,15.8580,0.0280275
SE,arma,horizon,12.0000,3,NA,19.0000,18.0000,04-22,15.4135,135.025,0.577067,98.0000,true,true,15.8580,0.0280275
SE,arma,horizon,12.0000,4,NA,19.0000,18.0000,04-22,15.4135,135.025,0.577067,98.0000,true,true,15.8580,0.0280275
SE,arma,horizon,12.0000,5,NA,19.0000,18.0000,04-22,15.4135,135.025,0.577067,98.0000,true,true,15.8580,0.0280275
SE,arma,horizon,24.0000,1,NA,19.0000,18.0000,04-22,14.3195,135.102,0.571597,98.0000,true,true,15.8580,0.0970178
SE,arma,horizon,24.0000,2,NA,19.0000,18.0000,04-22,14.3195,135.102,0.571597,98.0000,true,true,15.8580,0.0970178
SE,arma,horizon,24.0000,3,NA,19.0000,18.0000,04-22,14.3195,135.102,0.571597,98.0000,true,true,15.8580,0.0970178
SE,arma,horizon,24.0000,4,NA,19.0000,18.0000,04-22,14.3195,135.102,0.571597,98.0000,true,true,15.8580,0.0970178
SE,arma,horizon,24.0000,5,NA,19.0000,18.0000,04-22,14.3195,135.102,0.571597,98.0000,true,true,15.8580,0.0970178
SE,arma,horizon,72.0000,1,NA,19.0000,18.0000,04-22,6.86364,135.410,0.534318,98.0000,true,true,15.8580,0.567180
SE,arma,horizon,72.0000,2,NA,19.0000,18.0000,04-22,6.86364,135.410,0.534318,98.0000,true,true,15.8580,0.567180
SE,arma,horizon,72.0000,3,NA,19.0000,18.0000,04-22,6.86364,135.410,0.534318,98.0000,true,true,15.8580,0.567180
SE,arma,horizon,72.0000,4,NA,19.0000,18.0000,04-22,6.86364,135.410,0.534318,98.0000,true,true,15.8580,0.567180
SE,arma,horizon,72.0000,5,NA,19.0000,18.0000,04-22,6.86364,135.410,0.534318,98.0000,true,true,15.8580,0.567180
SE,persistence,horizon,1.00000,1,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,persistence,horizon,1.00000,2,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,persistence,horizon,1.00000,3,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,persistence,horizon,1.00000,4,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,persistence,horizon,1.00000,5,NA,19.0000,18.0000,04-22,15.7775,122.712,0.578887,82.0000,true,true,15.8580,0.00507353
SE,persistence,horizon,3.00000,1,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
