region,family,param,param_value,seed,sigma,theta_p,theta_r,start,savings,overhead,score,num_pauses,completed,within_budget,savings_perfect,degradation_frac
IT,additive,level,0.00000,1,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,additive,level,0.00000,2,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,additive,level,0.00000,3,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,additive,level,0.00000,4,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,additive,level,0.00000,5,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,additive,level,0.250000,1,1.10515,246.000,231.000,01-14,72.8350,200.002,0.864175,41.0000,false,false,73.7484,0.0123844
IT,additive,level,0.250000,2,1.10515,246.000,231.000,01-14,73.6881,200.002,0.868440,38.0000,false,false,73.7484,0.000817887
IT,additive,level,0.250000,3,1.10515,246.000,231.000,01-14,73.7305,200.002,0.868652,38.0000,false,false,73.7484,0.000242563
IT,additive,level,0.250000,4,1.10515,246.000,231.000,01-14,73.6515,200.002,0.868258,39.0000,false,false,73.7484,0.00131301
IT,additive,level,0.250000,5,1.10515,246.000,231.000,01-14,73.6246,200.002,0.868123,38.0000,false,false,73.7484,0.00167826
IT,additive,level,0.500000,1,2.21030,246.000,231.000,01-14,72.8773,200.002,0.864386,44.0000,false,false,73.7484,0.0118118
IT,additive,level,0.500000,2,2.21030,246.000,231.000,01-14,73.6355,200.002,0.868178,40.0000,false,false,73.7484,0.00153023
IT,additive,level,0.500000,3,2.21030,246.000,231.000,01-14,72.8731,200.002,0.864366,44.0000,false,false,73.7484,0.0118677
IT,additive,level,0.500000,4,2.21030,246.000,231.000,01-14,73.4646,200.002,0.867323,41.0000,false,false,73.7484,0.00384774
IT,additive,level,0.500000,5,2.21030,246.000,231.000,01-14,73.6695,200.002,0.868347,41.0000,false,false,73.7484,0.00106975
IT,additive,level,1.00000,1,4.42060,246.000,231.000,01-14,72.5074,200.002,0.862537,52.0000,false,false,73.7484,0.0168273
IT,additive,level,1.00000,2,4.42060,246.000,231.000,01-14,72.4321,200.002,0.862161,49.0000,false,false,73.7484,0.0178480
IT,additive,level,1.00000,3,4.42060,246.000,231.000,01-14,72.7336,200.002,0.863668,51.0000,false,false,73.7484,0.0137597
IT,additive,level,1.00000,4,4.42060,246.000,231.000,01-14,72.5496,200.002,0.862748,53.0000,false,false,73.7484,0.0162547
IT,additive,level,1.00000,5,4.42060,246.000,231.000,01-14,72.7273,200.002,0.863637,49.0000,false,false,73.7484,0.0138447
IT,additive,level,2.00000,1,8.84121,246.000,231.000,01-14,72.6688,200.002,0.863344,118.000,false,false,73.7484,0.0146386
IT,additive,level,2.00000,2,8.84121,246.000,231.000,01-14,72.1668,200.002,0.860834,142.000,false,false,73.7484,0.0214453
IT,additive,level,2.00000,3,8.84121,246.000,231.000,01-14,72.0480,200.002,0.860240,152.000,false,false,73.7484,0.0230561
IT,additive,level,2.00000,4,8.84121,246.000,231.000,01-14,72.3464,200.002,0.861732,128.000,false,false,73.7484,0.0190100
IT,additive,level,2.00000,5,8.84121,246.000,231.000,01-14,72.6872,200.002,0.863436,124.000,false,false,73.7484,0.0143885
IT,additive,level,4.00000,1,17.6824,246.000,231.000,01-14,71.5028,200.002,0.857514,431.000,false,false,73.7484,0.0304486
IT,additive,level,4.00000,2,17.6824,246.000,231.000,01-14,71.1067,200.002,0.855534,456.000,false,false,73.7484,0.0358200
IT,additive,level,4.00000,3,17.6824,246.000,231.000,01-14,71.5537,200.002,0.857768,430.000,false,false,73.7484,0.0297595
IT,additive,level,4.00000,4,17.6824,246.000,231.000,01-14,71.7918,200.002,0.858959,418.000,false,false,73.7484,0.0265304
IT,additive,level,4.00000,5,17.6824,246.000,231.000,01-14,71.5443,200.002,0.857722,449.000,false,false,73.7484,0.0298860
IT,multiplicative,level,0.00000,1,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,multiplicative,level,0.00000,2,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,multiplicative,level,0.00000,3,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,multiplicative,level,0.00000,4,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,multiplicative,level,0.00000,5,0.00000,246.000,231.000,01-14,73.7484,200.002,0.868742,38.0000,false,false,73.7484,0.00000
IT,multiplicative,level,0.250000,1,0.00339388,246.000,231.000,01-14,73.6867,200.002,0.868433,39.0000,false,false,73.7484,0.000836879
IT,multiplicative,level,0.250000,2,0.00339388,246.000,231.000,01-14,73.6586,200.002,0.868293,38.0000,false,false,73.7484,0.00121667
IT,multiplicative,level,0.250000,3,0.00339388,246.000,231.000,01-14,73.6442,200.002,0.868221,38.0000,false,false,73.7484,0.00141317
IT,multiplicative,level,0.250000,4,0.00339388,246.000,231.000,01-14,73.6827,200.002,0.868414,38.0000,false,false,73.7484,0.000890042
IT,multiplicative,level,0.250000,5,0.00339388,246.000,231.000,01-14,73.6163,200.002,0.868081,38.0000,false,false,73.7484,0.00179146
IT,multiplicative,level,0.500000,1,0.00678775,246.000,231.000,01-14,73.4363,200.002,0.867181,42.0000,false,false,73.7484,0.00423200
IT,multiplicative,level,0.500000,2,0.00678775,246.000,231.000,01-14,73.6263,200.002,0.868132,39.0000,false,false,73.7484,0.00165515
IT,multiplicative,level,0.500000,3,0.00678775,246.000,231.000,01-14,73.7695,200.002,0.868848,39.0000,false,false,73.7484,-0.000286531
